Downloaded from wid.world on 21-05-2021 at 15:14:21
Alaska;"sptinc_p0p50_z_US-AK
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2006;
Alaska;"sptinc_p0p50_z_US-AK
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2008;
Alaska;"sptinc_p0p50_z_US-AK
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2010;
Alaska;"sptinc_p0p50_z_US-AK
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2012;
Alaska;"sptinc_p0p50_z_US-AK
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2014;
Alaska;"sptinc_p0p50_z_US-AK
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2016;
Alaska;"sptinc_p0p50_z_US-AK
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2018;
Alaska;"sptinc_p0p50_z_US-AK
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2019;
Albania;"sptinc_p90p100_z_AL
Pre-tax national income
Top 10% | share
";p90p100;2005;0.3161
Albania;"sptinc_p90p100_z_AL
Pre-tax national income
Top 10% | share
";p90p100;2006;0.3143
Albania;"sptinc_p90p100_z_AL
Pre-tax national income
Top 10% | share
";p90p100;2008;0.3189
Albania;"sptinc_p90p100_z_AL
Pre-tax national income
Top 10% | share
";p90p100;2010;0.3121
Albania;"sptinc_p90p100_z_AL
Pre-tax national income
Top 10% | share
";p90p100;2012;0.3172
Albania;"sptinc_p90p100_z_AL
Pre-tax national income
Top 10% | share
";p90p100;2014;0.3398
Albania;"sptinc_p90p100_z_AL
Pre-tax national income
Top 10% | share
";p90p100;2016;0.3385
Albania;"sptinc_p90p100_z_AL
Pre-tax national income
Top 10% | share
";p90p100;2018;0.3404
Albania;"sptinc_p90p100_z_AL
Pre-tax national income
Top 10% | share
";p90p100;2019;0.3409
Albania;"sptinc_p0p50_z_AL
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2005;0.2007
Albania;"sptinc_p0p50_z_AL
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2006;0.2011
Albania;"sptinc_p0p50_z_AL
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2008;0.2041
Albania;"sptinc_p0p50_z_AL
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2010;0.2071
Albania;"sptinc_p0p50_z_AL
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2012;0.2059
Albania;"sptinc_p0p50_z_AL
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2014;0.187
Albania;"sptinc_p0p50_z_AL
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2016;0.1895
Albania;"sptinc_p0p50_z_AL
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2018;0.1901
Albania;"sptinc_p0p50_z_AL
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2019;0.19
Algeria;"sptinc_p90p100_z_DZ
Pre-tax national income
Top 10% | share
";p90p100;2005;0.3986
Algeria;"sptinc_p90p100_z_DZ
Pre-tax national income
Top 10% | share
";p90p100;2006;0.3956
Algeria;"sptinc_p90p100_z_DZ
Pre-tax national income
Top 10% | share
";p90p100;2008;0.3897
Algeria;"sptinc_p90p100_z_DZ
Pre-tax national income
Top 10% | share
";p90p100;2010;0.3838
Algeria;"sptinc_p90p100_z_DZ
Pre-tax national income
Top 10% | share
";p90p100;2012;0.3808
Algeria;"sptinc_p90p100_z_DZ
Pre-tax national income
Top 10% | share
";p90p100;2014;0.3808
Algeria;"sptinc_p90p100_z_DZ
Pre-tax national income
Top 10% | share
";p90p100;2016;0.3808
Algeria;"sptinc_p90p100_z_DZ
Pre-tax national income
Top 10% | share
";p90p100;2018;0.3808
Algeria;"sptinc_p90p100_z_DZ
Pre-tax national income
Top 10% | share
";p90p100;2019;0.3808
Algeria;"sptinc_p0p50_z_DZ
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2005;0.1763
Algeria;"sptinc_p0p50_z_DZ
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2006;0.1786
Algeria;"sptinc_p0p50_z_DZ
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2008;0.1832
Algeria;"sptinc_p0p50_z_DZ
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2010;0.1879
Algeria;"sptinc_p0p50_z_DZ
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2012;0.1902
Algeria;"sptinc_p0p50_z_DZ
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2014;0.1902
Algeria;"sptinc_p0p50_z_DZ
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2016;0.1902
Algeria;"sptinc_p0p50_z_DZ
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2018;0.1902
Algeria;"sptinc_p0p50_z_DZ
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2019;0.1902
Angola;"sptinc_p90p100_z_AO
Pre-tax national income
Top 10% | share
";p90p100;2005;0.526
Angola;"sptinc_p90p100_z_AO
Pre-tax national income
Top 10% | share
";p90p100;2006;0.5151
Angola;"sptinc_p90p100_z_AO
Pre-tax national income
Top 10% | share
";p90p100;2008;0.4932
Angola;"sptinc_p90p100_z_AO
Pre-tax national income
Top 10% | share
";p90p100;2010;0.5106
Angola;"sptinc_p90p100_z_AO
Pre-tax national income
Top 10% | share
";p90p100;2012;0.528
Angola;"sptinc_p90p100_z_AO
Pre-tax national income
Top 10% | share
";p90p100;2014;0.5454
Angola;"sptinc_p90p100_z_AO
Pre-tax national income
Top 10% | share
";p90p100;2016;0.5628
Angola;"sptinc_p90p100_z_AO
Pre-tax national income
Top 10% | share
";p90p100;2018;0.5801
Angola;"sptinc_p90p100_z_AO
Pre-tax national income
Top 10% | share
";p90p100;2019;0.5801
Angola;"sptinc_p0p50_z_AO
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2005;0.1107
Angola;"sptinc_p0p50_z_AO
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2006;0.1146
Angola;"sptinc_p0p50_z_AO
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2008;0.1223
Angola;"sptinc_p0p50_z_AO
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2010;0.1159
Angola;"sptinc_p0p50_z_AO
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2012;0.1095
Angola;"sptinc_p0p50_z_AO
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2014;0.1031
Angola;"sptinc_p0p50_z_AO
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2016;0.0967
Angola;"sptinc_p0p50_z_AO
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2018;0.0904
Angola;"sptinc_p0p50_z_AO
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2019;0.0904
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income
Top 10% | share
";p90p100;2005;0.4456
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income
Top 10% | share
";p90p100;2006;0.5794
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income
Top 10% | share
";p90p100;2008;0.4758
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income
Top 10% | share
";p90p100;2010;0.4501
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income
Top 10% | share
";p90p100;2012;0.3728
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income
Top 10% | share
";p90p100;2014;0.405
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income
Top 10% | share
";p90p100;2016;0.4834
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income
Top 10% | share
";p90p100;2018;0.4195
Argentina;"sptinc_p90p100_z_AR
Pre-tax national income
Top 10% | share
";p90p100;2019;0.4195
Argentina;"sptinc_p0p50_z_AR
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2005;0.1409
Argentina;"sptinc_p0p50_z_AR
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2006;0.0981
Argentina;"sptinc_p0p50_z_AR
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2008;0.1201
Argentina;"sptinc_p0p50_z_AR
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2010;0.1438
Argentina;"sptinc_p0p50_z_AR
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2012;0.1617
Argentina;"sptinc_p0p50_z_AR
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2014;0.1509
Argentina;"sptinc_p0p50_z_AR
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2016;0.1539
Argentina;"sptinc_p0p50_z_AR
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2018;0.1719
Argentina;"sptinc_p0p50_z_AR
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2019;0.1719
Arizona;"sptinc_p90p100_z_US-AZ
Pre-tax national income
Top 10% | share
";p90p100;2005;0.509
Arizona;"sptinc_p90p100_z_US-AZ
Pre-tax national income
Top 10% | share
";p90p100;2006;0.505
Arizona;"sptinc_p90p100_z_US-AZ
Pre-tax national income
Top 10% | share
";p90p100;2008;0.467
Arizona;"sptinc_p90p100_z_US-AZ
Pre-tax national income
Top 10% | share
";p90p100;2010;0.4881
Arizona;"sptinc_p90p100_z_US-AZ
Pre-tax national income
Top 10% | share
";p90p100;2012;0.4956
Arizona;"sptinc_p90p100_z_US-AZ
Pre-tax national income
Top 10% | share
";p90p100;2014;0.4831
Arizona;"sptinc_p90p100_z_US-AZ
Pre-tax national income
Top 10% | share
";p90p100;2016;
Arizona;"sptinc_p90p100_z_US-AZ
Pre-tax national income
Top 10% | share
";p90p100;2018;
Arizona;"sptinc_p90p100_z_US-AZ
Pre-tax national income
Top 10% | share
";p90p100;2019;
Arizona;"sptinc_p0p50_z_US-AZ
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2005;
Arizona;"sptinc_p0p50_z_US-AZ
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2006;
Arizona;"sptinc_p0p50_z_US-AZ
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2008;
Arizona;"sptinc_p0p50_z_US-AZ
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2010;
Arizona;"sptinc_p0p50_z_US-AZ
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2012;
Arizona;"sptinc_p0p50_z_US-AZ
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2014;
Arizona;"sptinc_p0p50_z_US-AZ
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2016;
Arizona;"sptinc_p0p50_z_US-AZ
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2018;
Arizona;"sptinc_p0p50_z_US-AZ
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2019;
Arkansas;"sptinc_p90p100_z_US-AR
Pre-tax national income
Top 10% | share
";p90p100;2005;0.4287
Arkansas;"sptinc_p90p100_z_US-AR
Pre-tax national income
Top 10% | share
";p90p100;2006;0.4317
Arkansas;"sptinc_p90p100_z_US-AR
Pre-tax national income
Top 10% | share
";p90p100;2008;0.4454
Arkansas;"sptinc_p90p100_z_US-AR
Pre-tax national income
Top 10% | share
";p90p100;2010;0.4683
Arkansas;"sptinc_p90p100_z_US-AR
Pre-tax national income
Top 10% | share
";p90p100;2012;0.4812
Arkansas;"sptinc_p90p100_z_US-AR
Pre-tax national income
Top 10% | share
";p90p100;2014;0.4709
Arkansas;"sptinc_p90p100_z_US-AR
Pre-tax national income
Top 10% | share
";p90p100;2016;
Arkansas;"sptinc_p90p100_z_US-AR
Pre-tax national income
Top 10% | share
";p90p100;2018;
Arkansas;"sptinc_p90p100_z_US-AR
Pre-tax national income
Top 10% | share
";p90p100;2019;
Arkansas;"sptinc_p0p50_z_US-AR
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2005;
Arkansas;"sptinc_p0p50_z_US-AR
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2006;
Arkansas;"sptinc_p0p50_z_US-AR
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2008;
Arkansas;"sptinc_p0p50_z_US-AR
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2010;
Arkansas;"sptinc_p0p50_z_US-AR
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2012;
Arkansas;"sptinc_p0p50_z_US-AR
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2014;
Arkansas;"sptinc_p0p50_z_US-AR
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2016;
Arkansas;"sptinc_p0p50_z_US-AR
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2018;
Arkansas;"sptinc_p0p50_z_US-AR
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2019;
Armenia;"sptinc_p90p100_z_AM
Pre-tax national income
Top 10% | share
";p90p100;2005;0.3427
Armenia;"sptinc_p90p100_z_AM
Pre-tax national income
Top 10% | share
";p90p100;2006;0.3419
Armenia;"sptinc_p90p100_z_AM
Pre-tax national income
Top 10% | share
";p90p100;2008;0.3454
Armenia;"sptinc_p90p100_z_AM
Pre-tax national income
Top 10% | share
";p90p100;2010;0.3398
Armenia;"sptinc_p90p100_z_AM
Pre-tax national income
Top 10% | share
";p90p100;2012;0.3447
Armenia;"sptinc_p90p100_z_AM
Pre-tax national income
Top 10% | share
";p90p100;2014;0.3481
Armenia;"sptinc_p90p100_z_AM
Pre-tax national income
Top 10% | share
";p90p100;2016;0.3428
Armenia;"sptinc_p90p100_z_AM
Pre-tax national income
Top 10% | share
";p90p100;2018;0.348
Armenia;"sptinc_p90p100_z_AM
Pre-tax national income
Top 10% | share
";p90p100;2019;0.3476
Armenia;"sptinc_p0p50_z_AM
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2005;0.1972
Armenia;"sptinc_p0p50_z_AM
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2006;0.1957
Armenia;"sptinc_p0p50_z_AM
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2008;0.1957
Armenia;"sptinc_p0p50_z_AM
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2010;0.1994
Armenia;"sptinc_p0p50_z_AM
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2012;0.1972
Armenia;"sptinc_p0p50_z_AM
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2014;0.1958
Armenia;"sptinc_p0p50_z_AM
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2016;0.1976
Armenia;"sptinc_p0p50_z_AM
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2018;0.1959
Armenia;"sptinc_p0p50_z_AM
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2019;0.196
Asia;"sptinc_p90p100_z_QD
Pre-tax national income
Top 10% | share
";p90p100;2005;0.5444
Asia;"sptinc_p90p100_z_QD
Pre-tax national income
Top 10% | share
";p90p100;2006;0.542
Asia;"sptinc_p90p100_z_QD
Pre-tax national income
Top 10% | share
";p90p100;2008;0.5373
Asia;"sptinc_p90p100_z_QD
Pre-tax national income
Top 10% | share
";p90p100;2010;0.5243
Asia;"sptinc_p90p100_z_QD
Pre-tax national income
Top 10% | share
";p90p100;2012;0.5189
Asia;"sptinc_p90p100_z_QD
Pre-tax national income
Top 10% | share
";p90p100;2014;0.5121
Asia;"sptinc_p90p100_z_QD
Pre-tax national income
Top 10% | share
";p90p100;2016;0.5102
Asia;"sptinc_p90p100_z_QD
Pre-tax national income
Top 10% | share
";p90p100;2018;0.5063
Asia;"sptinc_p90p100_z_QD
Pre-tax national income
Top 10% | share
";p90p100;2019;0.5063
Asia;"sptinc_p0p50_z_QD
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2005;0.0976
Asia;"sptinc_p0p50_z_QD
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2006;0.0977
Asia;"sptinc_p0p50_z_QD
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2008;0.0983
Asia;"sptinc_p0p50_z_QD
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2010;0.0985
Asia;"sptinc_p0p50_z_QD
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2012;0.0988
Asia;"sptinc_p0p50_z_QD
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2014;0.0985
Asia;"sptinc_p0p50_z_QD
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2016;0.1008
Asia;"sptinc_p0p50_z_QD
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2018;0.1024
Asia;"sptinc_p0p50_z_QD
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2019;0.1023
Asia (excl. Middle East);"sptinc_p90p100_z_XA
Pre-tax national income
Top 10% | share
";p90p100;2005;0.5207
Asia (excl. Middle East);"sptinc_p90p100_z_XA
Pre-tax national income
Top 10% | share
";p90p100;2006;0.5184
Asia (excl. Middle East);"sptinc_p90p100_z_XA
Pre-tax national income
Top 10% | share
";p90p100;2008;0.5105
Asia (excl. Middle East);"sptinc_p90p100_z_XA
Pre-tax national income
Top 10% | share
";p90p100;2010;0.5082
Asia (excl. Middle East);"sptinc_p90p100_z_XA
Pre-tax national income
Top 10% | share
";p90p100;2012;0.501
Asia (excl. Middle East);"sptinc_p90p100_z_XA
Pre-tax national income
Top 10% | share
";p90p100;2014;0.4973
Asia (excl. Middle East);"sptinc_p90p100_z_XA
Pre-tax national income
Top 10% | share
";p90p100;2016;0.4936
Asia (excl. Middle East);"sptinc_p90p100_z_XA
Pre-tax national income
Top 10% | share
";p90p100;2018;0.4939
Asia (excl. Middle East);"sptinc_p90p100_z_XA
Pre-tax national income
Top 10% | share
";p90p100;2019;0.4911
Asia (excl. Middle East);"sptinc_p0p50_z_XA
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2005;0.1088
Asia (excl. Middle East);"sptinc_p0p50_z_XA
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2006;0.1089
Asia (excl. Middle East);"sptinc_p0p50_z_XA
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2008;0.1097
Asia (excl. Middle East);"sptinc_p0p50_z_XA
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2010;0.1062
Asia (excl. Middle East);"sptinc_p0p50_z_XA
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2012;0.1068
Asia (excl. Middle East);"sptinc_p0p50_z_XA
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2014;0.1053
Asia (excl. Middle East);"sptinc_p0p50_z_XA
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2016;0.1074
Asia (excl. Middle East);"sptinc_p0p50_z_XA
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2018;0.1078
Asia (excl. Middle East);"sptinc_p0p50_z_XA
Pre-tax national income
Bottom 50% | share | adults | equal split
";p0p50;2019;0.1078
Asia (excluding Middle East), Market Exchange Rate;"sptinc_p90p100_z_XA-MER
Pre-tax national income
Top 10% | share
";p90p100;2005;0.611
Asia (excluding Middle East), Market Exchange Rate;"sptinc_p90p100_z_XA-MER
Pre-tax national income
Top 10% | share
";p90p100;2006;0.6055
Asia (excluding Middle East), Market Exchange Rate;"sptinc_p90p100_z_XA-MER
Pre-tax national income
Top 10% | share
";p90p100;2008;0.5893
Asia (excluding Middle East), Market Exchange Rate;"sptinc_p90p100_z_XA-MER
Pre-tax national income
Top 10% | share
";p90p100;2010;0.577
Asia (excluding Middle East), Market Exchange Rate;"sptinc_p90p100_z_XA-MER
Pre-tax national income
Top 10% | share
";p90p100;2012;0.5646
Asia (excluding Middle East), Market Exchange Rate;"sptinc_p90p100_z_XA-MER
Pre-tax national income
Top 10% | share
";p90p100;2014;0.5553
Asia (excluding Middle East), Market Exchange Rate;"sptinc_p90p100_z_XA-MER
Pre-tax national income
Top 10% | share
";p90p100;2016;0.5502
Asia (excluding Middle East), Market Exchange Rate;"sptinc_p90p100_z_XA-MER
Pre-tax national income
Top 10% | share
";p90p100;2018;0.5441
Asia (excluding Middle East), Market Exchange Rate;"sptinc_p90p100_z_XA-MER
Pre-tax national income
Top 10% | share
";p90p100;2019;0.5438
