Reporter,Partner,Product categories,Indicator Type,Indicator,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Palau,...,...,Development,Trade in services (% of GDP),,             64.99,             70.37,     77.37,     75.38,     75.13,     76.61,     72.96,     69.20,     65.89,     64.53,     58.64,     54.91,     55.64,,,,,,,,,,,,,,,,,
Palau,Australia,All Products,Export,Partner share(%)-Top 5 Export Partner,,              8.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palau,China,All Products,Import,Partner share(%)-Top 5 Import Partner,              5.70,              7.25,              5.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palau,Guam,All Products,Export,Partner share(%)-Top 5 Export Partner,,             14.52,              3.88,     19.89,      2.50,,      3.10,,,,,,,,,,,,,,,,,,,,,,,,
Palau,Guam,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,      4.93,     12.05,     32.44,     24.52,     17.20,     15.45,     22.30,     11.23,,,,,,,,,,,,,,,,,,,
Palau,"Hong Kong, China",All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,      3.09,,,,,,,,,,,,,,,,,,,,,,,,
Palau,Japan,All Products,Export,Partner share(%)-Top 5 Export Partner,             77.22,             23.35,              1.72,      6.00,     40.61,,     82.45,,,,,,,,,,,,,,,,,,,,,,,,
Palau,Japan,All Products,Import,Partner share(%)-Top 5 Import Partner,             10.09,             12.54,             13.01,     11.57,     12.17,     20.89,      9.66,     15.74,     12.29,      8.34,      9.05,      8.87,,,,,,,,,,,,,,,,,,,
Palau,"Korea, Rep.",All Products,Import,Partner share(%)-Top 5 Import Partner,             10.27,              7.31,              7.24,      6.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palau,"Micronesia, Fed. Sts.",All Products,Export,Partner share(%)-Top 5 Export Partner,              3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palau,"Other Asia, nes",All Products,Export,Partner share(%)-Top 5 Export Partner,,,              1.90,      2.07,      2.07,,      2.77,,,,,,,,,,,,,,,,,,,,,,,,
Palau,"Other Asia, nes",All Products,Import,Partner share(%)-Top 5 Import Partner,,,,      5.59,,      3.85,      4.86,      4.26,      5.31,,      4.53,,,,,,,,,,,,,,,,,,,,
Palau,Panama,All Products,Export,Partner share(%)-Top 5 Export Partner,              4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palau,Philippines,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,      5.40,,,,,      7.67,,      6.04,,,,,,,,,,,,,,,,,,,
Palau,Singapore,All Products,Import,Partner share(%)-Top 5 Import Partner,             17.02,             15.27,             11.38,     14.82,     19.68,     23.80,      4.70,     16.12,     17.89,     15.00,     19.98,     24.54,,,,,,,,,,,,,,,,,,,
Palau,United States,All Products,Export,Partner share(%)-Top 5 Export Partner,              2.62,              8.41,              8.80,     33.95,     38.31,,      3.44,,,,,,,,,,,,,,,,,,,,,,,,
Palau,United States,All Products,Import,Partner share(%)-Top 5 Import Partner,             34.76,             35.84,             41.98,     37.72,     33.24,     27.90,     37.07,     28.55,     34.89,     39.19,     29.76,     31.31,,,,,,,,,,,,,,,,,,,
Palau,Unspecified,All Products,Export,Partner share(%)-Top 5 Export Partner,              8.95,             38.87,             78.76,     35.92,     12.03,,,,,,,,,,,,,,,,,,,,,,,,,,
Palau,World,All Products,Trade Indicator,Country Growth (%),             11.02,              0.60,             23.98,     -7.77,      5.14,    -19.58,     13.95,      3.09,     -0.24,    -21.82,     -4.00,    -12.11,,,,,,,,,,,,,,,,,,,
Palau,World,All Products,Tariff,Duty Free Tariff Lines Share (%),             14.47,             14.47,             14.93,     13.60,,,     16.66,     16.66,     16.66,,,,,,,,,,,,,,,,,,,,,,
Palau,World,Animal,Export,Export Product share(%),             88.19,             20.12,              5.74,      7.99,     46.80,,     84.41,,,,,,,,,,,,,,,,,,,,,,,,
Palau,World,Capital goods,Export,Export Product share(%),              7.37,             68.03,             77.53,     60.69,     27.46,,      6.21,,,,,,,,,,,,,,,,,,,,,,,,
Palau,World,Chemicals,Export,Export Product share(%),              0.43,              0.02,              0.49,      1.23,      0.15,,      0.59,,,,,,,,,,,,,,,,,,,,,,,,
Palau,World,Consumer goods,Export,Export Product share(%),              1.70,              7.84,             12.74,      9.55,     11.66,,      5.76,,,,,,,,,,,,,,,,,,,,,,,,
Palau,World,Food Products,Export,Export Product share(%),              0.52,              1.61,              2.67,      1.97,      1.11,,      2.59,,,,,,,,,,,,,,,,,,,,,,,,
Palau,World,Footwear,Export,Export Product share(%),              0.00,              0.05,              0.04,      0.04,      0.04,,      0.03,,,,,,,,,,,,,,,,,,,,,,,,
Palau,World,Fuels,Export,Export Product share(%),,              0.46,              0.05,,,,      0.11,,,,,,,,,,,,,,,,,,,,,,,,
Palau,World,Hides and Skins,Export,Export Product share(%),              0.00,              0.05,              0.10,      0.01,      1.95,,      0.12,,,,,,,,,,,,,,,,,,,,,,,,
Palau,World,Intermediate goods,Export,Export Product share(%),              0.49,              0.64,              2.06,     19.84,     11.75,,      2.72,,,,,,,,,,,,,,,,,,,,,,,,
Palau,World,Mach and Elec,Export,Export Product share(%),              1.90,             32.38,             16.05,     18.39,     12.86,,      2.46,,,,,,,,,,,,,,,,,,,,,,,,
Palau,World,Metals,Export,Export Product share(%),              2.09,              6.33,              5.33,     22.67,     12.59,,      4.74,,,,,,,,,,,,,,,,,,,,,,,,
Palau,World,Minerals,Export,Export Product share(%),              0.57,              0.70,              0.01,      0.06,      0.22,,      0.01,,,,,,,,,,,,,,,,,,,,,,,,
Palau,World,Miscellaneous,Export,Export Product share(%),              0.17,             18.58,             55.58,     35.73,     12.44,,      2.65,,,,,,,,,,,,,,,,,,,,,,,,
Palau,World,Plastic or Rubber,Export,Export Product share(%),              0.28,              0.31,              0.70,      1.67,      0.49,,      0.20,,,,,,,,,,,,,,,,,,,,,,,,
Palau,World,Raw materials,Export,Export Product share(%),             90.37,             23.48,              7.68,      9.93,     49.13,,     85.00,,,,,,,,,,,,,,,,,,,,,,,,
Palau,World,Stone and Glass,Export,Export Product share(%),              0.00,              0.09,              0.08,      0.25,      0.13,,      0.07,,,,,,,,,,,,,,,,,,,,,,,,
Palau,World,Textiles and Clothing,Export,Export Product share(%),              0.02,              0.26,              0.77,      0.30,      0.22,,      0.10,,,,,,,,,,,,,,,,,,,,,,,,
Palau,World,Transportation,Export,Export Product share(%),              5.46,             18.00,             11.85,      6.12,      5.74,,      1.55,,,,,,,,,,,,,,,,,,,,,,,,
Palau,World,Vegetable,Export,Export Product share(%),              0.01,              0.03,              0.33,      0.09,      0.00,,      0.02,,,,,,,,,,,,,,,,,,,,,,,,
Palau,World,Wood,Export,Export Product share(%),              0.36,              1.02,              0.20,      3.48,      5.25,,      0.35,,,,,,,,,,,,,,,,,,,,,,,,
Palau,World,Capital goods,Import,Import Product share(%),             17.49,             21.33,             21.79,     20.60,     18.64,     20.06,     15.58,     15.21,     18.99,     16.34,     16.97,     16.57,,,,,,,,,,,,,,,,,,,
Palau,World,Consumer goods,Import,Import Product share(%),             65.37,             62.09,             62.86,     63.82,     66.09,     67.33,     71.89,     70.98,     66.60,     65.53,     68.56,     67.11,,,,,,,,,,,,,,,,,,,
Palau,World,Intermediate goods,Import,Import Product share(%),              8.90,              9.79,              8.39,      8.21,      8.59,      7.09,      6.18,      7.34,      8.02,     10.32,      8.87,      9.14,,,,,,,,,,,,,,,,,,,
Palau,World,Raw materials,Import,Import Product share(%),              6.31,              6.48,              6.59,      7.01,      6.16,      5.43,      6.24,      6.25,      6.21,      7.75,      5.52,      6.78,,,,,,,,,,,,,,,,,,,
Palau,World,All Products,Tariff,Maximum Rate (%),           3000.00,           3000.00,           1794.27,   1721.31,,,   1370.07,   1384.05,   1507.48,,,,,,,,,,,,,,,,,,,,,,
Palau,World,All Products,Tariff,Simple Average (%),             15.56,             14.14,              5.47,      5.07,,,      4.75,      4.83,      5.04,,,,,,,,,,,,,,,,,,,,,,
Palau,World,All Products,Tariff,Weighted Average (%),             34.63,             29.88,              7.80,      7.69,,,      6.40,      6.54,      6.76,,,,,,,,,,,,,,,,,,,,,,
Palau,World,Capital goods,Tariff,Weighted Average (%),              4.75,              4.95,              4.74,      4.18,,,      3.72,      3.72,      3.77,,,,,,,,,,,,,,,,,,,,,,
Palau,World,Consumer goods,Tariff,Weighted Average (%),             75.73,             64.77,             12.87,     13.16,,,      7.62,      7.82,      8.09,,,,,,,,,,,,,,,,,,,,,,
Palau,World,Intermediate goods,Tariff,Weighted Average (%),              4.48,              3.69,              3.61,      2.84,,,      4.99,      5.02,      5.27,,,,,,,,,,,,,,,,,,,,,,
Palau,World,Raw materials,Tariff,Weighted Average (%),              0.33,              0.33,              0.23,      0.21,,,      0.61,      0.61,      0.61,,,,,,,,,,,,,,,,,,,,,,
Palau,World,All Products,Trade Indicator,World Growth (%),              3.50,              5.68,             -1.24,     -6.61,      0.12,      1.20,     -0.01,      9.18,     10.68,    -12.27,      7.44,      7.16,,,,,,,,,,,,,,,,,,,
